-3.436513070121034463e-01,1.890765269276682148e-01,3.279195660068819906e-01,-2.152089962744675733e-01,3.059346516917387238e-01,-2.454590448728170837e-01,1.119098375486188013e-01,3.759286396726495005e-01,2.625602763339980328e-01,-2.913902111353123825e-01,2.593841818841892063e-02,3.913736734906996251e-01,-2.773500981260695886e-01
-3.921563638703115529e-01,7.716224606034124620e-03,2.531662162617698275e-01,2.995880851964599079e-01,1.210222712225090536e-01,3.730948454329260366e-01,-2.458111716550971104e-01,3.056517982175649961e-01,-3.897566402643892758e-01,4.399903657131478546e-02,-1.188465455529110065e-01,-3.737935960620890619e-01,-2.773500981161343693e-01
-3.508231237623340992e-01,-1.754117717822542555e-01,-2.668879354858565978e-01,2.874317027379595935e-01,-3.917648293992807007e-01,-1.914346618521258273e-02,-3.911831594531450795e-01,-2.866861702249151600e-02,3.209137925034810102e-01,2.255227075827387628e-01,2.048477436776894034e-01,3.344899934981508394e-01,-2.773500981050728287e-01
-2.291205338773756317e-01,-3.183550451962406380e-01,-3.175057877480321755e-01,-2.302959586963355676e-01,1.568211749008016631e-01,-3.595181121568306049e-01,-1.986235531545637034e-01,-3.382230594686307379e-01,-9.065820557673791302e-02,-3.816113777241370575e-01,-2.789439355270572074e-01,-2.757470483601576761e-01,-2.773500981156634682e-01
-5.492919088287080004e-02,-3.883670143499666771e-01,1.903457482501752507e-01,-3.429499234127755813e-01,2.805457194184086123e-01,2.741172252602295800e-01,1.655210825726743940e-01,-3.555965762524356810e-01,-1.851965099374769386e-01,3.457577281162648730e-01,3.368289197963060810e-01,2.009786870362839095e-01,-2.773500981109174868e-01
1.318457677743904155e-01,-3.694087808460075895e-01,3.633930769392282878e-01,1.476198681726864914e-01,-3.557869411272758797e-01,1.651114967669927436e-01,3.866769369138871038e-01,-6.578069864413026158e-02,3.679013619832169901e-01,-1.359953737913104088e-01,-3.751386315344484856e-01,-1.145301749706803957e-01,-2.773500981079906058e-01
2.884164499482889110e-01,-2.658234475086438398e-01,-1.027413580060915627e-01,3.785371411130379893e-01,-2.821814326649869573e-02,-3.912159125340652355e-01,2.737939898861811994e-01,2.808611845119204919e-01,-3.655597374822777690e-01,-1.421697301492239607e-01,3.916466495994364583e-01,2.142558543921510225e-02,-2.773500981100999740e-01
3.789143992340480160e-01,-1.013411658668682408e-01,-3.881612813786935456e-01,-5.636464748732433749e-02,3.757995240955765426e-01,1.123426522158294666e-01,-7.561150990327722421e-02,3.848753739024295406e-01,1.793494232393708088e-01,3.488265159520925751e-01,-3.853935879489467364e-01,7.292418125129307427e-02,-2.773500981274087396e-01
3.826076260688145436e-01,8.635715558156573102e-02,9.166013486693682516e-03,-3.921251560938501246e-01,-2.383025524139792406e-01,3.115414055426716788e-01,-3.596984563149893677e-01,1.564070790432549041e-01,9.706979555369599222e-02,-3.800310627197481805e-01,3.567428518219458722e-01,-1.630358596099379664e-01,-2.773500981047037350e-01
2.986500566929604084e-01,2.542720934028058766e-01,3.903709630467743774e-01,-3.816628163328166651e-02,-2.067930247859122439e-01,-3.332908621030931662e-01,-3.330525150347579677e-01,-2.071766783838303039e-01,-3.246649938178355899e-01,2.200881542321043993e-01,-3.073595178589814125e-01,2.436724863893579285e-01,-2.773500981173384061e-01
1.462753584520940231e-01,3.639363589363733831e-01,8.494202642503941025e-02,3.829242823229991877e-01,3.849621868082626075e-01,-7.516826856637764953e-02,-1.869232893405496296e-02,-3.917866136762542251e-01,3.889606793043048349e-01,5.055436475422896148e-02,2.401135659433049907e-01,-3.101477539986355336e-01,-2.773500981047957170e-01
-3.960926160098098697e-02,3.902271905461984769e-01,-3.698937032894634158e-01,1.304791251959060427e-01,-6.622592068664168163e-02,3.866009328574172010e-01,3.118156088279136484e-01,-2.379436486361229119e-01,-2.576175043402524900e-01,-2.957691250054542698e-01,-1.589130863169463115e-01,3.585983614564642874e-01,-2.773500981173820379e-01
-2.164198771646187180e-01,3.271216755493336348e-01,-1.741135445096129719e-01,-3.514692411346746481e-01,-3.379941165171360118e-01,-1.990128916551335836e-01,3.729552387097582744e-01,1.214518167020213618e-01,-3.301737481499595738e-03,3.922183733294780650e-01,6.847715576891438838e-02,-3.862085356071573994e-01,-2.773500981004110577e-01
