4.565093169898241238e-02,0.000000000000000000e+00,8.603846656274606554e-04
3.296588725807342215e-03,0.000000000000000000e+00,3.089936897415876578e-04
1.216460830458282981e-02,0.000000000000000000e+00,4.407392200157450937e-04
1.306812380136297691e-01,0.000000000000000000e+00,4.557480293977304127e-04
3.582665363050815954e-02,0.000000000000000000e+00,2.343584988667840423e-03
9.669897530466953564e-03,0.000000000000000000e+00,6.676706840123190984e-04
1.079668588984871586e-02,0.000000000000000000e+00,5.749143374794107820e-04
9.982442318201901251e-04,0.000000000000000000e+00,7.751897561537234244e-05
1.470661770892893287e-02,0.000000000000000000e+00,3.840696303840503644e-04
2.246262639761682431e-02,0.000000000000000000e+00,1.489647118533102147e-03
5.210986977773617197e-03,0.000000000000000000e+00,1.943490376677924341e-04
1.327728770496709558e-02,0.000000000000000000e+00,9.131870653090422285e-04
2.076436754755120462e-02,0.000000000000000000e+00,1.655634214436816189e-03
3.095079357161196684e-02,0.000000000000000000e+00,1.606778636315916737e-03
5.683281456301206118e-03,0.000000000000000000e+00,3.533116916748076856e-04
1.111221905201152660e-02,0.000000000000000000e+00,7.044490952766606969e-04
2.623169415956773040e-02,0.000000000000000000e+00,2.037357271720038453e-04
3.523290049049876416e-02,0.000000000000000000e+00,3.261147732781433562e-04
1.314124327218200473e-02,0.000000000000000000e+00,8.217731962739648890e-04
7.914525404289607380e-03,0.000000000000000000e+00,5.858904824027692500e-04
2.818090042642299245e-02,0.000000000000000000e+00,1.423326141625015683e-03
3.046166476110475502e-02,0.000000000000000000e+00,9.746876582941323272e-04
5.900839986203600118e-02,0.000000000000000000e+00,2.699398960727729673e-04
6.271253049666638060e-03,0.000000000000000000e+00,9.419300747115601561e-05
1.905127311652053679e-02,0.000000000000000000e+00,6.188697036149765855e-04
1.530454188076711512e-02,0.000000000000000000e+00,8.107595142304902013e-04
4.448639430339459966e-02,0.000000000000000000e+00,4.842707140871287531e-04
1.467833877677228102e-02,0.000000000000000000e+00,8.929399896740846916e-04
5.497855359685084597e-02,0.000000000000000000e+00,6.564914930806412452e-04
4.516874780296732672e-02,0.000000000000000000e+00,2.884501968023554363e-04
7.347576687017855560e-03,0.000000000000000000e+00,6.487037741005401105e-04
1.810466540969829854e-02,0.000000000000000000e+00,1.351687382684316164e-03
1.127074087513577939e-02,0.000000000000000000e+00,8.921654263327036174e-04
8.182112977499218787e-03,0.000000000000000000e+00,6.732915117261594005e-04
2.233805569254211990e-02,0.000000000000000000e+00,8.412319203641704110e-04
2.354254688354517552e-03,0.000000000000000000e+00,1.390682704030040827e-04
1.984392569854859928e-02,0.000000000000000000e+00,8.476170664300117187e-04
3.504421781082014357e-03,0.000000000000000000e+00,2.623440958168897627e-04
2.932603188702903249e-02,0.000000000000000000e+00,1.187241845049958082e-03
3.939708016852886373e-03,0.000000000000000000e+00,1.562698280356148784e-04
2.106789969945705235e-02,0.000000000000000000e+00,3.840448772840170219e-04
5.586481152402062236e-03,0.000000000000000000e+00,4.649696041531496812e-04
2.702355832074401776e-02,0.000000000000000000e+00,4.195493518967905334e-04
3.655661616715275009e-02,0.000000000000000000e+00,1.397520551773873522e-03
1.683626105936642317e-02,0.000000000000000000e+00,1.112576196851257620e-03
1.203576898953768320e-02,0.000000000000000000e+00,1.049676318294106604e-03
4.459443278459597829e-03,0.000000000000000000e+00,1.603723218202498808e-04
4.690355393143851026e-02,0.000000000000000000e+00,1.754329788438462089e-03
1.787243363274530761e-02,0.000000000000000000e+00,4.753940067860633247e-04
9.383083618932874098e-03,0.000000000000000000e+00,2.381059721094538992e-04
2.085413455092586729e-02,0.000000000000000000e+00,4.224539258678861454e-04
3.394459467847071865e-02,0.000000000000000000e+00,4.083904519482118851e-04
4.576661078360856963e-03,0.000000000000000000e+00,2.010104711028245041e-04
3.929443302094160623e-02,0.000000000000000000e+00,8.101688250200256031e-04
1.745964687042720828e-02,0.000000000000000000e+00,3.442942772987827660e-04
1.586221615279559578e-03,0.000000000000000000e+00,1.519008576459677325e-04
2.193110492936724276e-02,0.000000000000000000e+00,6.764584394389128912e-04
2.979468284281260038e-02,0.000000000000000000e+00,1.026335586119395170e-03
5.680281153129324023e-03,0.000000000000000000e+00,4.479954057886337835e-04
3.031186180162555310e-02,0.000000000000000000e+00,1.308266876782845966e-03
5.547157169527143668e-03,0.000000000000000000e+00,5.343428113965191344e-04
3.651410964843720269e-02,0.000000000000000000e+00,2.596507386415963965e-03
2.536561012410242996e-02,0.000000000000000000e+00,9.918377959156560522e-04
2.424486968274862375e-02,0.000000000000000000e+00,6.332290116223075185e-04
5.767516511070745928e-03,0.000000000000000000e+00,2.869304323354755445e-04
4.333837685542557723e-03,0.000000000000000000e+00,2.389881839360266842e-04
3.533735846867396002e-02,0.000000000000000000e+00,4.447059356250707379e-04
2.767325082821014536e-03,0.000000000000000000e+00,1.857085380343700455e-04
8.166946962763724227e-02,0.000000000000000000e+00,2.607773953362011159e-03
2.222390963249563922e-02,0.000000000000000000e+00,3.248292087127717322e-04
3.430377178599570281e-02,0.000000000000000000e+00,1.014490383557103449e-03
7.899808809093777917e-02,0.000000000000000000e+00,1.501340157143542199e-03
3.069265416844288441e-02,0.000000000000000000e+00,1.399767258865884352e-03
2.240889632792672156e-02,0.000000000000000000e+00,5.616833615193260812e-04
3.844633460829121469e-02,0.000000000000000000e+00,1.085386698960624004e-03
1.152373722260296475e-02,0.000000000000000000e+00,5.021076240514455108e-04
2.370707622302540424e-02,0.000000000000000000e+00,3.296270599697881214e-04
2.872939191044474039e-02,0.000000000000000000e+00,1.644919920717106835e-03
4.788095605888048611e-02,0.000000000000000000e+00,2.268895157401614252e-03
2.518357976090378203e-02,0.000000000000000000e+00,5.870501687020571917e-04
2.901233091709090606e-02,0.000000000000000000e+00,6.696709455953779632e-04
6.497656494826799245e-02,0.000000000000000000e+00,7.336394589509990724e-04
5.958308693222278893e-03,0.000000000000000000e+00,2.014773480780764623e-04
2.878512421776783722e-02,0.000000000000000000e+00,5.321119659628104331e-04
4.726566663055290982e-03,0.000000000000000000e+00,4.125853670321422899e-04
1.948148183375331133e-02,0.000000000000000000e+00,6.362549938727608346e-04
4.772306958170206836e-02,0.000000000000000000e+00,1.146292190680507986e-03
2.101722104006036734e-02,0.000000000000000000e+00,6.745705669567113837e-04
2.445778707611303768e-03,0.000000000000000000e+00,2.215832146238858524e-04
5.853397581183984386e-03,0.000000000000000000e+00,2.657973450484400323e-04
4.759741655070927335e-02,0.000000000000000000e+00,1.292646275459412167e-03
