2.526247593799312366e-04,2.528878751177451216e-04,6.160668267597128758e-05
2.414823655672918273e-03,2.456955622148785864e-03,4.907211205615736975e-04
7.928631505466490282e-04,8.151582864158288429e-04,5.334564613565012301e-05
5.434056243283441612e-03,5.485694928071664818e-03,1.674250497646340000e-04
1.442212857111737278e-04,1.654960616599751425e-04,7.861425307718894213e-05
7.538741708562296355e-03,7.566779038326291833e-03,1.419674923673039694e-04
7.869511344591462176e-03,7.940078711959579552e-03,3.730957038315199669e-04
1.082119353608936713e-03,1.108061859002485491e-03,2.901216775624488654e-04
7.041176995931130219e-04,7.444855124592663449e-04,1.798365991931422103e-04
1.053782107880267722e-03,1.094414337331661453e-03,6.287525302245374804e-05
1.029778906946696507e-02,1.028438113045003315e-02,4.633524145987123950e-04
4.226876787792990635e-03,4.239026795721250948e-03,1.799747841395772532e-04
2.340245726469309100e-03,2.342110000322862942e-03,8.851780321221931714e-05
5.756587138955426668e-03,5.807300644902609228e-03,1.470670752800673563e-04
1.040550469376769031e-02,1.041351565704451247e-02,1.357200935543633477e-04
8.214688640320121733e-04,8.185749025386914336e-04,5.884167565993007198e-05
1.048901118270535726e-02,1.048673665794654965e-02,1.798444958555943450e-04
3.275764802149684369e-03,3.270244230802661113e-03,2.119705526753381847e-04
8.313868825456801506e-06,1.133816049793634779e-05,1.076973807059500234e-05
4.786983354911347570e-03,4.780568911824286012e-03,1.593085989084124334e-04
6.191662951364968262e-03,6.218145278363389206e-03,2.336341211100366650e-04
2.253897513663190026e-05,2.670712330059746474e-05,3.835754432376526621e-05
5.028434284147489421e-03,5.072598596669178686e-03,2.689160419451592176e-04
1.456433407950644619e-05,1.876495911303628449e-05,2.352772775456844778e-05
2.792252766092049449e-03,2.824374125102512706e-03,4.313159959422317746e-04
3.156761362191893780e-03,3.146821260950534785e-03,3.418270689394304501e-04
6.403581415951266689e-03,6.481505976047428896e-03,1.507290738339177663e-04
3.442461064529024660e-04,3.224134606313716058e-04,6.973084431838691866e-05
6.726138044840817469e-04,6.781557768140091154e-04,7.962474630473504714e-05
9.787079324017303184e-03,9.825286460940321417e-03,1.874094882667730225e-04
9.020134831996415249e-05,1.070630264104075266e-04,5.028210850612906688e-05
2.099339445590537104e-02,2.111888325975745315e-02,7.068179614606694269e-04
4.735585903520574819e-03,4.755233023011551201e-03,1.714295597900022364e-04
