1.850827817026243771e-01,2.679064655230298502e-03,-3.574813682688958161e-01,1.991983947601049521e-01,-3.035338149293888010e-01,-2.933601137536108738e-01,3.935288430312251506e-01,5.787494508496857648e-01,3.116887876259974988e-01,-2.528660952274977003e-01,-7.897762607382786959e-02,-2.922280473467621653e-01,-1.547767718692608374e-01,1.050281516558152980e-02,3.521544246389777255e-01,-2.843015249627454666e-01,2.413705743327268227e-01,-6.161391841417420689e-01,5.451685431178932006e-01,5.907512534156009187e-02,1.428506615932701729e-01,-1.625261888287179157e-01,-4.399843957810606887e-01,6.148735324000420034e-03,6.861695419346940106e-02,2.696214715066745926e-01,2.919479916878927050e-01,-7.266315205746795569e-02,-4.678043724259838831e-01,3.664708196785280703e-01,-3.168261448720628426e-01,-2.204330249627844962e-01,-6.125523605370318814e-01,-2.281906838049583552e-01,3.811703228460182058e-01,6.992758193436032776e-02,-1.303521077853325993e-01,-4.415113267137533992e-02,-9.881200339249267273e-02,-6.326452857689249254e-02,-1.213497918657805430e-01,2.161516853842112562e-01,8.377185699325677415e-02,-7.551524323339556255e-02,3.635615311266430366e-02,1.741644257637103566e-01,1.159678490729053740e-01,9.906548050113060666e-02,2.961473223962552970e-01,-4.386874144313218649e-02,-2.364865980259782119e-01,1.803829073329676208e-02,1.611438502447520849e-01,2.057370061439314501e-01,-4.352726516801780354e-01,-1.622748279995052390e-01,-1.378345359004305715e-01,1.894663693733768528e-01,1.734094480851270520e-02,4.122704639501235252e-02,3.270449562475649108e-01,-4.087003879728866584e-01,5.551517033719097910e-02,-2.815590840102987769e-01,4.989749769730739137e-02,3.877242668721849611e-02,-1.986505401559038042e-01,2.440054909360500346e-01,-3.628396929395443227e-01,1.972145228962012553e-01,-3.731062326101024507e-01,1.151891939687500199e-01,2.536637947331817911e-01,-1.925463323454935094e-01,4.937296960476355578e-01,-1.673552044456883270e-01,2.587770058297501619e-01,-3.085722344228978842e-01,4.847884262376148112e-01,4.305515004888792185e-02,-2.536899166916345982e-01,-2.233852573732602875e-01,1.910773479246441198e-01,-1.295328709766319086e-01,4.431416067813168103e-01,-7.723168497350632600e-02,3.362289024046194452e-01,4.036462903546234049e-02,6.214990238406024187e-02,-3.232638030463729772e-01,2.988848395608883490e-01
-5.151925169797524212e-02,-2.569636915867279381e-01,1.617731762928981964e-01,5.394716615101599055e-01,-4.655998886002971765e-02,2.034830104086285396e-01,-1.629872536687930751e-01,1.711239989309477072e-01,-1.113053525761822787e-01,-4.251162911962824142e-01,2.611667978420388891e-01,-3.860172207871258587e-01,-4.932038662159031195e-01,2.301478793874690287e-01,-2.753172069779135089e-01,4.184598062958791442e-02,7.654913944322096209e-02,-2.655955803310291324e-02,3.577479493720492343e-01,-3.195912579319812319e-01,-2.678265332732075732e-02,-1.854882233519206669e-01,1.432066908133767802e-01,-2.059943110827973378e-01,2.573961667427516753e-01,-2.425116503794180478e-01,2.356811445533476823e-01,2.816415052004402342e-01,-2.593962573196711974e-01,-2.656101825598036204e-01,1.154424349753116891e-01,2.626164940006851523e-01,2.938813382843708522e-01,6.504545627462349211e-01,5.788202523584152354e-02,-3.607797781397988762e-02,-4.426371343270236319e-02,-1.582049163697296368e-01,-1.523997517804642210e-01,-2.493541417021576112e-01,-1.591824516571039572e-01,-2.590682328338167473e-01,-3.101879430097840284e-01,-1.881897408634706503e-01,1.160712914839759358e-01,-1.295141834209801446e-01,-1.501089894454085520e-02,-5.424487769748012056e-01,-2.517107896747750040e-01,-7.555787611824376325e-03,-1.695190513756426876e-01,-3.173668152080793559e-01,-1.309301854650222474e-01,7.983462736099364299e-02,-1.041928166601252537e-01,2.915741584265674202e-01,1.618957174042429947e-01,7.689417907194837087e-02,2.876152087864063400e-01,1.845391732480212710e-01,-6.604002438251801443e-01,-2.487838909944892762e-01,-1.958084697910074945e-01,1.659112184231294751e-01,1.124219809516253943e-01,-1.071331733213129467e-01,1.315608151494134515e-01,3.156171018679270746e-01,6.030499234811713405e-02,-1.738246599652286395e-02,2.314756300277198975e-01,-2.230718386697742861e-01,-1.522831027752779565e-01,3.103931840630220207e-01,5.628828826119303130e-02,-3.346566901523952420e-01,-3.407163593694482184e-01,9.510299660540377786e-02,2.550686113301723901e-01,3.540666576594689863e-01,3.757307028032241814e-01,-8.594019146894317507e-02,3.534792209545400965e-02,9.223254893938313825e-02,3.554999018148015666e-01,-3.266351007966551423e-01,1.824740412820517466e-01,-2.814087317516475450e-01,-4.136209996173375592e-01,2.659927372199058504e-01,1.439431983616211441e-01
2.413379920460440586e-01,1.209809149567459274e-01,9.942277560737036723e-02,1.705807433318417832e-01,-3.908968645393507968e-01,7.003437798452182006e-02,4.667541220993003948e-01,-5.466794426944374674e-01,-2.245843216554056221e-01,5.384288611605542868e-02,2.458144048293316453e-01,1.245030691556480995e-01,-3.225300049461048424e-01,3.627645229083655276e-01,-2.494621575318174134e-01,2.124838640655148381e-01,-1.092659584447729093e-01,-3.887580570035522043e-01,-1.546725394550576560e-01,-3.547626342508285180e-02,6.215766546855948649e-01,-2.358358431343883510e-02,-1.746395063600899578e-01,1.566655746227634260e-01,5.973125917203530449e-02,1.810947173013396361e-01,-5.674120382533309748e-02,1.345175216799517348e-01,-5.179743600746443688e-01,-1.239655566434615525e-01,1.311102520071059097e-01,-6.909027459725473885e-02,1.644351704868829422e-01,2.166748392876042650e-04,-2.225313734885877304e-01,2.177990990769921309e-01,4.265362555154118551e-01,3.219055636573405210e-01,4.464684538155035826e-02,-1.979919029544863554e-02,2.376646532268620812e-02,9.543879445874914325e-02,-3.080611399456394395e-01,4.802641142521378859e-01,-1.927906344519225712e-01,-2.203830252717573282e-02,-2.735423630689445273e-01,5.267823125550992192e-01,-1.212295215078463551e-01,-2.582564881239951537e-01,2.651526359200063188e-01,-3.186259563494730496e-01,4.205138335477353051e-01,-2.899913429032625056e-01,-5.583623388348984973e-01,3.559493796923610121e-01,6.855298964063455402e-02,3.552555312820208089e-01,-2.295600707149913489e-01,1.459034047817318186e-02,-2.708524537331076232e-01,-1.446139093905186024e-01,-8.307980164459408123e-02,-2.852168771354297028e-01,3.679224144902058791e-02,2.761784526497695902e-01,3.949597215178631861e-03,-6.112924002688013836e-01,3.031437102142504614e-01,-4.030445701337955627e-02,-3.363685273016154831e-01,1.676814821648065501e-01,-3.235700234852536411e-02,2.474021332649917748e-01,-1.852713820058281280e-01,-3.698620390571962790e-01,-2.302340087564695714e-01,-1.549858888354175845e-01,-1.627036042368549262e-01,-2.397410136008656101e-01,3.059153326282677554e-01,5.599964164378420234e-02,-6.232490072572578060e-02,1.049566891262318918e-01,-2.959961639261559641e-01,3.914394138574411874e-01,-2.248133465149587673e-01,3.273396688867293968e-03,8.796156267683850893e-02,1.237450707240289743e-01,-3.670663231790339820e-01
5.675026586846043664e-01,5.211478693139929425e-02,3.273137563136865880e-01,-1.049586463881606868e-01,1.938590383155809616e-01,-1.620376553740607573e-01,2.472399275440873706e-02,5.033262425948748647e-02,-3.786904278276692626e-02,-2.001542283885669460e-01,-3.334027915008094256e-01,-1.962763871500086965e-01,3.569884488436454451e-01,2.306631217324197347e-01,-2.429536407825072519e-01,2.831709371294128651e-03,1.994163528527081453e-01,1.995758419886595192e-01,1.446779877748140264e-01,2.715460627735235555e-01,2.431773794801779243e-01,1.300541814557395481e-01,1.503855973582405026e-01,5.794123630407462811e-01,-4.030977891687582970e-02,1.809439932434215303e-01,1.351951764205685802e-01,-2.981011401958056917e-01,-7.878226759676998370e-02,-1.483476378708393217e-01,1.314981309155621170e-01,3.408704939499928033e-01,-3.768567628120928492e-01,2.481886165091632401e-01,-6.437627373184680035e-01,2.131467255391091831e-01,-4.776836889054488638e-02,3.458538641946671821e-01,2.302453216471067321e-01,3.856818129961013253e-01,-5.693783925230815057e-02,-4.036945978118470779e-01,1.106488904117775007e-01,-2.283715363305361956e-01,-1.041793734561800161e-01,5.428657469875624031e-01,3.124040827611241355e-01,1.097426790250226464e-01,7.347124859085413240e-02,-1.226662892767750451e-01,-1.194161920984894154e-01,-8.261251998467768198e-02,-3.921249008502141753e-01,-1.012298561589428936e-01,-3.648662189130791877e-01,-1.232329437734439315e-01,1.575019998125757326e-01,-4.513661639179239460e-01,5.900664861678538153e-02,5.672014729749355055e-01,2.553081966819515936e-01,2.655256095988451914e-01,-2.072805343993796845e-01,-1.688881778883891960e-01,-2.173970516461948624e-02,-1.228290452255997867e-01,-4.728445194209752733e-01,-6.493050629216303403e-03,-1.071568266728356866e-01,7.130791684620176873e-01,1.507284401357775194e-01,-1.688533347147586905e-01,-1.761194302882618246e-01,6.328303678256996800e-02,-1.376231493616313917e-01,1.439906691368512126e-01,3.071371397452261065e-01,-1.257807003427509895e-01,6.796140539662411974e-03,1.081922553950460109e-01,1.713650024025227536e-01,4.466689534045718002e-01,5.734151807455766248e-01,6.638937681557294246e-01,-6.875220784939238550e-02,-3.070110167234671450e-01,-4.905004057919445937e-01,3.966482956275871885e-01,2.215862504351810425e-01,-1.862698737775461133e-01,5.361237895039306506e-02
-8.724888887527221248e-02,-1.571396689603365426e-01,-2.702607844072243415e-01,1.725457729288980835e-01,4.946418956478408346e-01,-3.677812127978923873e-01,3.107186137278791782e-01,-1.786467077063505771e-01,3.956276248715105415e-01,-3.763731252889759848e-01,1.470252105514654843e-02,2.787891189212849952e-01,-4.503424940999429388e-02,9.108828612040340000e-02,-1.504223094094285854e-02,6.498339568859962112e-01,2.293496718497807785e-01,1.092536251697442951e-01,-8.670574052854431238e-03,-5.426363773419800030e-01,1.569357018899600886e-01,1.277215385502965539e-01,-2.011627269982895205e-01,-6.130303597082821521e-02,-1.049511773941631948e-01,3.707456751119937444e-01,4.109326758858577455e-01,-9.963309454533623988e-02,-1.326041809391533509e-02,-5.536966875332696159e-01,-6.108070262083842988e-02,3.587011157431908015e-01,-1.313673556149828614e-01,-2.509713512455349904e-01,1.808551511847525661e-01,-4.696901858123282425e-01,-5.158428210429689791e-03,-1.462794948334283640e-01,7.114865378450616618e-01,-1.425307063653819262e-01,3.358500492190068520e-01,1.400760468623880040e-01,-1.565886701103212306e-02,-3.385818311105771028e-01,-1.113787337443329778e-01,-3.561710247159196596e-01,6.460624130811092325e-01,3.076711194365177107e-02,-2.453298496543964147e-01,-2.448450516120690423e-01,-1.400776385690711071e-02,4.106264353447888760e-01,2.234130810258361521e-01,7.252567549418488524e-02,1.751683350010518336e-01,-3.001489333598596904e-02,8.229291213520803505e-02,1.499379124326347679e-01,2.414036558461031545e-01,-2.083522128235950899e-01,-2.715077243180062383e-01,7.973195286278821070e-02,2.801860427020331223e-01,5.182323715101493367e-01,-3.355394214328294988e-01,-1.339723886535131858e-01,1.594878836272882183e-01,3.305808262844798784e-01,3.854316360618820769e-01,6.671697427869530128e-02,1.707412373163627595e-01,-2.554738926451153302e-01,4.818530895121465596e-01,-3.991442844738908313e-01,-9.111075865526208073e-02,-3.042357288671799220e-01,2.508617446015038999e-01,1.395212816415049295e-01,-1.178682219870248737e-02,-1.154306867785131335e-01,-3.803434153219643898e-02,6.960598765552599154e-01,-1.890783918846427603e-01,-4.010648739737394247e-02,-9.354778661537002660e-02,5.182491705318110764e-01,-4.622558378873927593e-02,2.135454306243979861e-01,-5.300168629337460580e-01,-3.590508206837091792e-02,2.090070645274005046e-01
-8.724277137833431894e-02,1.827452200277091335e-02,1.162127496085390080e-02,3.238814047055004197e-01,3.938267809032137134e-01,2.506227539656855630e-01,1.766183847039629884e-01,2.301110961128333410e-01,-3.504337133687517314e-01,-1.711035489148461652e-01,-1.899113786475268295e-01,2.862659828429757747e-01,-1.583835499894042098e-01,-3.329158064608050971e-01,9.566186059350280380e-02,-3.780195592497745949e-01,1.036471589754444644e-01,-2.801030146033506307e-01,-3.238444938542506257e-01,3.799951376564982830e-01,-3.491061910180370820e-01,-5.424003627803649641e-01,-4.756903368506802954e-01,2.311287094853956003e-01,-5.153461281454397858e-01,-8.301697381035200163e-02,3.482056323248270968e-01,-2.360113281952392339e-01,3.270630522651845479e-02,1.120322117183378680e-01,-3.005554116243518842e-02,-1.901639826468873654e-02,3.390693888102631059e-01,-2.474660522219570280e-01,-2.153767086788199170e-01,3.503715233215727309e-01,-1.256914533334554940e-01,-4.547398482528316466e-01,2.471192888548015831e-01,-1.334709096151088376e-02,-5.919763904390998865e-01,-1.103007962658552332e-01,1.055578554651765734e-02,2.172299703258057935e-01,2.768373989622489040e-01,-4.632863436203097929e-01,5.461678430709961812e-02,2.441846227446649864e-01,-3.062137825452414530e-01,-4.785811152786209610e-02,7.831434959278196772e-03,-6.386680437706819535e-02,2.151305719446845177e-01,1.572519249179831213e-01,1.810161131459156192e-01,-6.363029978920783369e-01,4.734430711134416381e-01,1.861776456509813826e-01,1.240425128736572791e-01,6.511994779485652529e-02,-1.010075732706124940e-01,5.878741453108362464e-02,5.549430194881895505e-03,-5.162809509530917607e-02,4.073002009351973096e-01,2.976206564512484110e-01,-4.938277661048168059e-03,-5.500900543229344380e-02,3.687807977453577690e-01,-1.678886556336354474e-01,-1.901563302065764072e-01,-4.245743847400912374e-01,-8.901958133014697960e-02,-5.111520293300698264e-02,1.206380705685949767e-01,4.169469295022660837e-01,-8.590540240479714942e-03,2.946409323140266046e-01,-3.936786915707213286e-01,8.435563815988913680e-03,1.702822640455053660e-01,1.357963464445250401e-01,-1.129191264596466071e-01,1.174301987365398980e-01,1.325995332815954331e-01,-9.050350302352559717e-02,-1.422591931933792075e-01,3.430609749894842353e-01,9.943960747707922265e-02,4.054830970705225468e-01,4.755838036664098434e-01
5.884372309961775072e-01,-1.008769552488854720e-01,-4.664563845559263067e-01,2.396843719421573315e-01,-6.897124212422460487e-02,1.867772836213804355e-01,-3.083804932421712053e-01,-2.139379214405033314e-01,-2.011344690374731736e-01,-2.862116649957994752e-01,-3.368252368234444516e-01,3.957657382814951386e-01,4.622440613851653418e-02,-9.292014515466691382e-04,1.639331472879592966e-01,2.398539314352416407e-01,-2.780342371815880398e-01,-1.531426409470695860e-01,1.162352009889569410e-01,2.779418184411802661e-01,-3.523894138140427623e-01,3.249313954789179171e-01,-4.289511266305831572e-01,-4.152958824920935932e-01,-2.509052473219845480e-01,1.443416287725057534e-01,-4.562636076726523937e-01,-2.821429926377839736e-01,1.773838175533146849e-02,9.876594677326931693e-02,7.855131052913956469e-02,-2.366195873351850665e-01,3.130397570365345272e-01,3.433397419429803921e-01,4.656449836316743640e-02,-4.465781482542078851e-01,2.863962859639368475e-01,2.454577101846219522e-01,3.464776561687027967e-01,1.808438977970079978e-02,2.437395870352407345e-01,9.044860198319569153e-03,-2.441234018741707257e-01,-2.599231268934294459e-01,-1.026356000513300448e-01,1.960352164433111222e-01,-2.517561589820261903e-01,4.843431931810206481e-01,-4.354722230123596050e-01,4.736686998368839219e-01,-5.921516638154382672e-01,-3.698156214884676385e-01,-1.122791456574673968e-01,-1.274944965788937512e-01,9.800796461416061423e-02,-1.496690691864448752e-01,-3.525526973001709141e-01,-3.683394370793828254e-01,4.692966218381953991e-02,-2.484470377608668790e-01,3.185506493856928856e-01,2.583920353713696771e-01,4.950590712222191492e-01,5.887090265504383441e-02,5.073110349004673614e-01,1.362538355217388086e-01,2.450410120560007066e-01,2.148344168588421921e-01,4.746122272096450212e-01,-9.521342883381524180e-02,1.588411487838465586e-01,-6.443223245733570304e-01,5.078198732551462147e-01,7.856840228954942162e-02,1.487009153762359204e-01,-4.946757192207987819e-01,4.822147102049296336e-02,5.061425247497184678e-03,-2.339909317168334668e-01,3.751792904464532064e-01,-2.075877460995618762e-01,-4.100294381202257421e-02,5.579207526214148283e-01,2.558419381808520465e-01,1.860180223917445586e-01,5.061920522697588298e-01,3.609260459920797526e-02,8.164120593334397991e-02,3.263648671458239670e-01,1.860959650601669568e-01,2.762263418212205779e-01
2.859571316535617358e-01,2.971938766279985655e-02,2.397153809981321382e-01,1.481880537260223951e-01,4.817084444071567106e-01,-2.848933386382593649e-02,-2.344853242964285434e-01,-3.097266053813529235e-02,2.864855768805368852e-01,4.464708129866934438e-01,-5.808226792272824096e-02,-2.455360256853088008e-01,1.449497947267774645e-01,-1.777920673587761180e-01,5.700274044233624160e-01,-3.914806761458304585e-02,9.326138776400424990e-02,-3.156668596406990712e-01,-4.225127345579206550e-01,-1.138549079704315459e-01,8.006615482826019703e-02,7.713543189301054481e-02,1.267315159609497255e-02,-3.071309012847581177e-01,-1.605579143458036595e-01,4.623432500989507754e-01,3.273858360909134291e-01,4.067248259765544605e-01,-2.658759474519055699e-01,1.934591791077489801e-03,2.057770526209964229e-02,-4.894292383172054728e-01,2.029509404071890288e-01,-4.282529146852834256e-01,-3.303838084625920768e-01,2.773622821885824985e-01,5.107357696108455469e-01,-1.667944277584434143e-01,-1.511466993776645062e-01,2.644369457179700511e-01,2.782577953543402538e-01,2.162716182810462962e-01,-7.415497969857894056e-02,-3.101771881670655207e-01,5.643552225069516926e-01,-1.697801099032277272e-01,-4.313394868833623219e-01,1.799498564156578884e-01,1.478257507031914830e-01,-3.796362746435607005e-01,-4.268458068866430068e-03,-6.045973457341756452e-02,1.182954557293072195e-01,-5.470183045731692451e-01,-2.227516258518044134e-01,3.732546777748649847e-01,-2.506272778144330582e-01,-4.465822494129892961e-01,2.478022700589201932e-01,-4.417086535247872203e-01,1.804439090878553198e-01,-4.171566696045057865e-02,-1.579572547440491123e-02,2.355746485230610643e-01,-4.723511005317548306e-01,1.285671676245233874e-01,-2.231992331186138656e-01,1.034785220409427525e-01,8.707655299248655278e-02,2.564688767721408635e-01,7.107742264580327318e-02,-1.434138701500689839e-01,2.256095907739989470e-01,4.571296219753823165e-02,-1.631674163082527385e-01,4.030856045996392134e-01,5.251193626641726953e-01,7.348468929334384114e-02,-1.395290496347325881e-01,5.608065101369309746e-02,2.512445015860082509e-01,1.196326942327873705e-01,-2.330965829109733212e-01,7.853711772882883413e-02,-2.273597260203389370e-01,2.160653190939303969e-01,-1.158367786010485456e-01,2.436975616136736467e-01,-3.215722908859595663e-01,2.228351996871174960e-03,2.368055757764548075e-01
-1.749328557686726515e-01,1.733489992737985985e-01,1.773090918322799969e-01,3.116036629432571980e-01,4.803992347925477996e-02,5.304663443388253352e-01,3.752789359814431291e-01,1.363193713171819699e-01,3.554118251529551076e-01,2.333096468392719947e-01,-8.256208410170681744e-02,1.369324201669254171e-01,3.227825856067819688e-01,-1.147494720121936540e-01,-4.985382883754972960e-01,1.748777695751563277e-01,4.030798119265958657e-01,-1.867962728237377440e-02,4.256087622821890792e-01,1.345638845816122253e-01,3.980425861335024768e-02,4.228410556316114510e-01,6.845183089028671064e-02,1.516991296176788129e-01,3.684651630531526889e-01,-1.251560188706424825e-01,-2.582201017575109017e-02,1.709118443906989249e-01,-5.453105829305780750e-02,-8.875216399635886544e-02,-5.316860001675454139e-01,-3.453946576757076503e-01,-3.807869175186286148e-02,-1.317572915118781218e-01,-7.011422841509182269e-02,3.026552291704451836e-01,1.174302621510340539e-01,1.926178781900717008e-01,-3.064563967400998901e-01,-7.003051931594012069e-01,-4.629996395533065856e-01,-3.819103235897600146e-01,-2.974664826288733188e-01,-4.713086146979070246e-01,1.167542559733346502e-01,-7.961534644212389655e-02,7.183864634919245873e-02,1.960831908299468518e-01,-1.117793432759075362e-01,-4.465091680656411710e-01,-2.127567641779154195e-01,-6.709770100812458005e-02,-4.538057804454659339e-01,9.821122817464733590e-02,-1.099073873511307621e-02,2.411298548061228952e-01,-2.860427238617436196e-01,-2.216588113766113088e-01,-6.691670879848745646e-01,-2.047114341724099451e-01,1.142123158639643810e-01,1.185723926956418206e-01,-1.844650295745191293e-01,1.342080419945667069e-01,-2.874623555987141921e-01,1.908311499719395898e-01,-6.473632246574566595e-01,1.006775981747947274e-01,1.675649344072988600e-01,2.529534894815192031e-02,-1.470555886807401180e-01,5.813204557419067442e-02,1.335855084277256521e-01,-4.801588058719206131e-01,-6.926748940533361196e-03,5.013869200431439466e-02,-2.431354197018432417e-01,4.050303277630451504e-01,-5.066542764908718022e-01,1.362744401848314281e-02,4.843904669445052713e-01,1.986744395489834503e-01,-1.541112318433667250e-01,-1.878879700575176448e-01,1.838583935149339099e-02,-4.359789359278094800e-02,-6.403929117139902649e-01,-1.511151649739468361e-01,4.446384719079203296e-01,-6.029860008328171567e-02,1.870113835726981005e-02
2.021656147682117655e-01,4.152268403953455200e-01,1.694269046311544236e-01,3.415819205259364999e-01,-1.089248754448387396e-01,-3.073933617384583816e-01,-1.219795241539631814e-01,2.337072807499831761e-01,-1.978825097071737482e-02,-2.109811989867918600e-03,6.494844384660115599e-01,1.821829021319711917e-01,4.184274406060264351e-01,-1.249116485807090227e-01,1.349131413608790908e-01,9.997771129976276705e-02,-2.011652205069990595e-01,2.846515556984799411e-01,-1.664971159381743171e-01,7.794948651899146538e-04,-1.679802927187006578e-01,1.356597631292058848e-01,-2.383394903507577434e-01,4.765794197120338249e-01,1.197698487021207070e-01,-3.110533718209232412e-01,2.908944627201925578e-02,-3.317123810523034955e-01,-4.292314399063543728e-01,-5.354821230251438635e-01,-5.505394759576492936e-02,-3.223527571035584294e-01,1.794338008504562515e-02,1.079771401284900997e-02,8.913464938192148385e-03,-2.930551074647056442e-01,2.157071084113126175e-02,-4.799708200489083976e-01,1.862017222006527237e-02,-1.890949236747712370e-01,-7.652405710154713825e-02,-2.120940434589388690e-01,2.865123284544635607e-01,-1.576606369380197936e-01,-3.456819932598668155e-01,-1.954264668643422298e-01,3.073970441123834996e-01,2.700860380396994526e-02,6.001771535746089903e-01,4.071063176625445701e-01,-1.521110501580218710e-01,-6.635102854818225593e-01,3.351644571034095854e-01,-2.290594090502822422e-01,-8.298771849964468959e-04,2.098824755045033685e-01,3.073415184999928607e-01,-1.965789095692059840e-01,1.678035049973568282e-01,-1.239332936829712004e-02,-1.451621830213537800e-01,-3.134533166218019667e-02,-3.941624829735606017e-01,4.072657732332062713e-02,-7.854755312149434843e-02,-6.244518063905308836e-01,5.687298442419713718e-02,-7.994884328402249163e-02,4.034244955914330077e-01,-3.211937095774060613e-01,-2.752451411838622297e-01,-3.553816870282015122e-02,1.021796406294946530e-01,-2.318556472816491743e-01,6.092883337087704465e-01,-2.297946702294717536e-02,2.248566342099941329e-01,5.728556167690422585e-02,1.181736887597816324e-02,-3.990684960492821287e-01,3.143980332531187694e-01,-7.177161197022112471e-02,-4.118821966964828635e-02,8.168554872566298475e-02,-5.474480097866775141e-01,-1.652944038049025399e-01,-1.238854151424186451e-01,-1.344949300050418961e-01,1.113924715552341016e-01,1.943518695792542661e-02,1.208580566190742833e-01
