1.571671267523835208e-02,4.659449633529398290e-04,2.614543941794509013e-04,7.417807116444546445e-05,-8.700428077626094748e-05,-3.947561056655794352e-04,-4.934596651684642742e-04,-4.002039241905000792e-04,-3.339923826689330773e-04,-1.864172358773814029e-04,1.766851647927495620e-04,3.096278990706804080e-04,2.774699698607055497e-04
4.659449633529398290e-04,1.566150309647922761e-02,4.572167534107356894e-04,2.433842950387998143e-04,9.057294285464341261e-05,-2.060842612736166885e-04,-3.992632372887422194e-04,-4.034932999179732089e-04,-4.104394485961263017e-04,-3.974263570401299775e-04,-2.226133442072531724e-04,-4.062160494624316023e-05,2.325189314823989165e-04
2.614543941794509013e-04,4.572167534107356894e-04,1.557708158428923462e-02,4.472662517163677304e-04,3.411735468911646324e-04,1.027512833938994450e-04,-1.834906887575114668e-04,-3.578003352406165945e-04,-4.931192015918807545e-04,-4.577807324361153098e-04,-3.765848182288019448e-04,-1.049424639400558189e-04,2.388007667061136269e-05
7.417807116444546445e-05,2.433842950387998143e-04,4.472662517163677304e-04,1.562468170607910628e-02,3.779317417783222216e-04,2.076593022147272681e-04,1.267017255645922727e-04,-1.335759281931392730e-04,-3.524302084101603168e-04,-5.479459254236423256e-04,-4.313945547453179163e-04,-3.646960035294506230e-04,-1.303039635193018494e-04
-8.700428077626094748e-05,9.057294285464341261e-05,3.411735468911646324e-04,3.779317417783222216e-04,1.577510382294286528e-02,4.280407893317197520e-04,2.078115514521096635e-04,1.126756035561775039e-04,-1.543988733014781784e-04,-2.395431967286286337e-04,-4.701479774505239726e-04,-4.081204945276582872e-04,-3.964303355859733142e-04
-3.947561056655794352e-04,-2.060842612736166885e-04,1.027512833938994450e-04,2.076593022147272681e-04,4.280407893317197520e-04,1.561484469249594179e-02,4.190548807351063493e-04,1.811179665592664969e-04,1.061642022765815069e-04,-1.860347342426657601e-04,-3.546717387187125364e-04,-5.015813093158106705e-04,-4.264868194683046378e-04
-4.934596651684642742e-04,-3.992632372887422194e-04,-1.834906887575114668e-04,1.267017255645922727e-04,2.078115514521096635e-04,4.190548807351063493e-04,1.573968423725003937e-02,3.924121805135065096e-04,2.759631803717908002e-04,7.814759308420576574e-05,-1.697846622325845784e-04,-4.076870796420524489e-04,-5.113696978611063752e-04
-4.002039241905000792e-04,-4.034932999179732089e-04,-3.578003352406165945e-04,-1.335759281931392730e-04,1.126756035561775039e-04,1.811179665592664969e-04,3.924121805135065096e-04,1.574847165738531979e-02,3.358923177562565983e-04,3.129899728152687782e-04,7.380202045145254064e-06,-7.300670033556532271e-05,-3.287642588108291575e-04
-3.339923826689330773e-04,-4.104394485961263017e-04,-4.931192015918807545e-04,-3.524302084101603168e-04,-1.543988733014781784e-04,1.061642022765815069e-04,2.759631803717908002e-04,3.358923177562565983e-04,1.546596844900859601e-02,4.611225900832866573e-04,3.080264230096850411e-04,1.192851628148876509e-04,-2.020167225321240682e-04
-1.864172358773814029e-04,-3.974263570401299775e-04,-4.577807324361153098e-04,-5.479459254236423256e-04,-2.395431967286286337e-04,-1.860347342426657601e-04,7.814759308420576574e-05,3.129899728152687782e-04,4.611225900832866573e-04,1.574821927537131683e-02,3.809590455433747858e-04,2.643512380171406822e-04,9.330213533807705113e-06
1.766851647927495620e-04,-2.226133442072531724e-04,-3.765848182288019448e-04,-4.313945547453179163e-04,-4.701479774505239726e-04,-3.546717387187125364e-04,-1.697846622325845784e-04,7.380202045145254064e-06,3.080264230096850411e-04,3.809590455433747858e-04,1.567474392085157694e-02,4.382615813234450129e-04,2.628955433298808386e-04
3.096278990706804080e-04,-4.062160494624316023e-05,-1.049424639400558189e-04,-3.646960035294506230e-04,-4.081204945276582872e-04,-5.015813093158106705e-04,-4.076870796420524489e-04,-7.300670033556532271e-05,1.192851628148876509e-04,2.643512380171406822e-04,4.382615813234450129e-04,1.570029124075134758e-02,4.368642556486706055e-04
2.774699698607055497e-04,2.325189314823989165e-04,2.388007667061136269e-05,-1.303039635193018494e-04,-3.964303355859733142e-04,-4.264868194683046378e-04,-5.113696978611063752e-04,-3.287642588108291575e-04,-2.020167225321240682e-04,9.330213533807705113e-06,2.628955433298808386e-04,4.368642556486706055e-04,1.568646754624900344e-02
