4.318499813037474967e-03,3.818441281315582050e-03,2.446631413288169639e-03,5.190153137600248554e-04,-1.527747275427463478e-03,-3.227188029668532146e-03,-4.188284291590242854e-03,-4.188284291590244589e-03,-3.227188029668409848e-03,-1.527747275427456756e-03,5.190153137599987261e-04,2.446631413288102418e-03,3.818441281315338755e-03
3.818441281315582050e-03,4.318499813037472365e-03,3.818441281315582050e-03,2.446631413288170073e-03,5.190153137600239880e-04,-1.527747275427464562e-03,-3.227188029668531279e-03,-4.188284291590247191e-03,-4.188284291590457092e-03,-3.227188029668468395e-03,-1.527747275427441794e-03,5.190153137599990514e-04,2.446631413288074229e-03
2.446631413288169639e-03,3.818441281315582050e-03,4.318499813037473233e-03,3.818441281315581616e-03,2.446631413288170506e-03,5.190153137600257227e-04,-1.527747275427462177e-03,-3.227188029668530845e-03,-4.188284291590577656e-03,-4.188284291590514338e-03,-3.227188029668395537e-03,-1.527747275427431385e-03,5.190153137600041471e-04
5.190153137600248554e-04,2.446631413288170073e-03,3.818441281315581616e-03,4.318499813037474100e-03,3.818441281315582050e-03,2.446631413288167904e-03,5.190153137600244217e-04,-1.527747275427463912e-03,-3.227188029668421557e-03,-4.188284291590525614e-03,-4.188284291590459694e-03,-3.227188029668402042e-03,-1.527747275427436590e-03
-1.527747275427463478e-03,5.190153137600239880e-04,2.446631413288170506e-03,3.818441281315582050e-03,4.318499813037472365e-03,3.818441281315582050e-03,2.446631413288171807e-03,5.190153137600240964e-04,-1.527747275427432687e-03,-3.227188029668466226e-03,-4.188284291590463164e-03,-4.188284291590525614e-03,-3.227188029668441073e-03
-3.227188029668532146e-03,-1.527747275427464562e-03,5.190153137600257227e-04,2.446631413288167904e-03,3.818441281315582050e-03,4.318499813037474967e-03,3.818441281315584652e-03,2.446631413288167470e-03,5.190153137599994851e-04,-1.527747275427450901e-03,-3.227188029668373852e-03,-4.188284291590476174e-03,-4.188284291590489185e-03
-4.188284291590242854e-03,-3.227188029668531279e-03,-1.527747275427462177e-03,5.190153137600244217e-04,2.446631413288171807e-03,3.818441281315584652e-03,4.318499813037474100e-03,3.818441281315582050e-03,2.446631413288072928e-03,5.190153137600011114e-04,-1.527747275427412737e-03,-3.227188029668473599e-03,-4.188284291590525614e-03
-4.188284291590244589e-03,-4.188284291590247191e-03,-3.227188029668530845e-03,-1.527747275427463912e-03,5.190153137600240964e-04,2.446631413288167470e-03,3.818441281315582050e-03,4.318499813037474967e-03,3.818441281315363041e-03,2.446631413288073795e-03,5.190153137599986177e-04,-1.527747275427442444e-03,-3.227188029668401174e-03
-3.227188029668409848e-03,-4.188284291590457092e-03,-4.188284291590577656e-03,-3.227188029668421557e-03,-1.527747275427432687e-03,5.190153137599994851e-04,2.446631413288072928e-03,3.818441281315363041e-03,4.318499813037470630e-03,3.818441281315582050e-03,2.446631413288170940e-03,5.190153137600242049e-04,-1.527747275427461960e-03
-1.527747275427456756e-03,-3.227188029668468395e-03,-4.188284291590514338e-03,-4.188284291590525614e-03,-3.227188029668466226e-03,-1.527747275427450901e-03,5.190153137600011114e-04,2.446631413288073795e-03,3.818441281315582050e-03,4.318499813037472365e-03,3.818441281315578147e-03,2.446631413288170506e-03,5.190153137600264817e-04
5.190153137599987261e-04,-1.527747275427441794e-03,-3.227188029668395537e-03,-4.188284291590459694e-03,-4.188284291590463164e-03,-3.227188029668373852e-03,-1.527747275427412737e-03,5.190153137599986177e-04,2.446631413288170940e-03,3.818441281315578147e-03,4.318499813037473233e-03,3.818441281315581616e-03,2.446631413288170940e-03
2.446631413288102418e-03,5.190153137599990514e-04,-1.527747275427431385e-03,-3.227188029668402042e-03,-4.188284291590525614e-03,-4.188284291590476174e-03,-3.227188029668473599e-03,-1.527747275427442444e-03,5.190153137600242049e-04,2.446631413288170506e-03,3.818441281315581616e-03,4.318499813037474100e-03,3.818441281315584652e-03
3.818441281315338755e-03,2.446631413288074229e-03,5.190153137600041471e-04,-1.527747275427436590e-03,-3.227188029668441073e-03,-4.188284291590489185e-03,-4.188284291590525614e-03,-3.227188029668401174e-03,-1.527747275427461960e-03,5.190153137600264817e-04,2.446631413288170940e-03,3.818441281315584652e-03,4.318499813037479304e-03
